0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;NT;X;X;X;TP;TP;TP;FY;FY;FY;0
0;NT;0;0;0;0;0;0;0;0;0;0
0;NT;0;0;0;0;0;0;0;0;0;0
0;NT;0;0;0;0;0;0;0;0;0;0
